,index,title,price,cost,pass,lat,lng,price_,link,time,duration,address,neighborhood,points,obs,category,mail,1,1,1,1,1,1
1888,,Bust of Jawaharlal Nehru,,,,51.51345,-0.23374,What people are saying,http://www.londonremembers.com/memorials/nehru-bust,404,404,"India Place, London W12 7QT England",404,1,"#2,010 of 2,424 things to do in London",Points of Interest & Landmarks • Monuments & Statues,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Bust of Jawaharlal Nehru
1889,,Hamilton's,,,,51.510662,-0.149887,404,www.hamiltonsgallery.com/,404,404,"13 Carlos Place, London W1K 2EU England",Neighborhood: Mayfair,2,"#1,759 of 2,424 things to do in London",Art Galleries,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Hamilton's
1890,,Cunningham Bust,,,,51.50735,-0.13284,404,/Restaurants-g186338-London_England.html,404,< 1 hour,404,Neighborhood: St. James's,1,"#1,801 of 2,424 things to do in London",Monuments & Statues,Europe,United Kingdom (UK),England,London,Things to Do in London,Cunningham Bust,
1891,,Jellicoe Bust,,,,51.50735,-0.13284,404,/Restaurants-g186338-London_England.html,404,< 1 hour,404,Neighborhood: St. James's,1,"#1,802 of 2,424 things to do in London",Monuments & Statues,Europe,United Kingdom (UK),England,London,Things to Do in London,Jellicoe Bust,
1892,,Capital Art Gallery,,,,51.4566,0.05084,404,https://www.capitalartgallery.co.uk/,404,< 1 hour,"Well Hall Road 13 Well Hall Parade, London SE9 6SP England",404,1,"#1,881 of 2,424 things to do in London",Art Galleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Capital Art Gallery
1893,,St Anne & St Agnes Garden,,,,51.51625,-0.09632,404,http://www.londongardensonline.org.uk/gardens-online-record.php,404,< 1 hour,404,Neighborhood: City of London,2,"#1,740 of 2,424 things to do in London",Gardens,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,St Anne & St Agnes Garden
1894,,Roman Black Gallery,,,,51.47705,-0.20242,What people are saying,www.romanblackgallery.com,404,404,"602 Fulham Road Fulham, London SW6 5PA England",Neighborhood: Hammersmith / Fulham,1,"#1,877 of 2,424 things to do in London",Art Galleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Roman Black Gallery
1895,,St John Priory Church,,,,51.52282,-0.10338,404,/Restaurants-g186338-London_England.html,404,< 1 hour,"Saint John's Square, London EC1V 4RQ England",Neighborhood: Islington,1,"#1,984 of 2,424 things to do in London",Points of Interest & Landmarks • Churches & Cathedrals,Europe,United Kingdom (UK),England,London,Things to Do in London,St John Priory Church,
1896,,Francisco de Miranda Marker,,,,51.52358,-0.137875,What people are saying,/Restaurants-g186338-London_England.html,404,404,"58 Grafton Way Fitzrovia, London W1T 5DL England",Neighborhood: Fitzrovia,1,"#2,012 of 2,424 things to do in London",Monuments & Statues,Europe,United Kingdom (UK),England,London,Things to Do in London,Francisco de Miranda Marker,
1897,,Honest Grapes Ltd,,,,51.463955,-0.114561,404,http://www.honestgrapes.co.uk,404,2-3 hours,"The Bon Marche Centre 241 Ferndale Road Bon Marche Centre, Brixton, London SW9 8BJ England",404,2,"#1,679 of 2,424 things to do in London",Wineries & Vineyards,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Honest Grapes Ltd
1898,,Apsley Gate,,,,51.51301,-0.17074,404,"http://www.royalparks.org.uk/parks/hyde-park/things-to-see-and-do/memorials,-fountains-and-statues/apsley-gate",404,< 1 hour,"Hyde Park, London W2 2UH England",404,2,"#1,738 of 2,424 things to do in London",Points of Interest & Landmarks • Architectural Buildings,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Apsley Gate
1899,,COVENT GARDEN COMMUNITY CENTRE @ SEVEN DIALS CLUB,,,,51.513794,-0.126019,404,https://www.sevendialsclub.com/,404,2-3 hours,"42 Earlham Street, London WC2H 9LA England",Neighborhood: Covent Garden,1,"#1,988 of 2,424 things to do in London",Convention Centers,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,COVENT GARDEN COMMUNITY CENTRE @ SEVEN DIALS CLUB
1900,,Herrick Gallery,,,,51.50576,-0.14501,404,http://www.herrickgallery.com/,404,1-2 hours,"93 Piccadilly, London W1J 7NQ England",Neighborhood: Mayfair,1,"#2,016 of 2,424 things to do in London",Art Galleries,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Herrick Gallery
1901,,Queen Caroline Memorial,,,,51.50175,-0.16488,404,"http://www.royalparks.org.uk/parks/hyde-park/things-to-see-and-do/memorials,-fountains-and-statues/queen-caroline-memorial",12:00 AM - 11:59 PM,< 1 hour,"Hyde Park Barracks, London W2 2UH England",Neighborhood: Knightsbridge,2,"#1,616 of 2,424 things to do in London",Historic Sites • Points of Interest & Landmarks • Monuments & Statues,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Queen Caroline Memorial
1902,,The Nursery Theatre,,,,51.519142,-0.085033,404,http://thenurserytheatre.com,404,2-3 hours,"2 Finsbury Avenue via Whitecross Place, London EC2M 2PP England",Neighborhood: City of London,1,"#1,871 of 2,424 things to do in London",Theaters,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Nursery Theatre
1903,,Old Admiralty Building,,,,51.50571,-0.12757,What people are saying,http://www.buildington.co.uk/london-sw1/whitehall/old-admiralty-buildings/id/3809,404,404,"Horse Guards Parade Westminster, London SW1A 2HQ England",Neighborhood: Westminster,2,"#1,433 of 2,424 things to do in London",Government Buildings,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Old Admiralty Building
1904,,Chats Palace,,,,51.55022,-0.04288,What people are saying,http://chatspalace.com/,404,404,"42-44 Brooksby's Walk, London E9 6DF England",404,1,"#1,882 of 2,424 things to do in London",Civic Centres,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Chats Palace
1905,,Rupert Cavendish,,,,51.48724,-0.16927,What people are saying,www.rupertcavendish.co.uk,10:00 AM - 6:00 PM,404,"Kings Court North 610 Kings Road, London SW3 5EQ England",Neighborhood: Chelsea,1,"#2,071 of 2,424 things to do in London",Antique Shops,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Rupert Cavendish
1906,,Albert Road Recreation Ground,,,,51.60206,-0.13089,404,http://psandc.co.uk/sports/,404,1-2 hours,"147 Durnsford Road, London N11 2EL England",404,1,"#2,007 of 2,424 things to do in London",Parks • Playgrounds,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Albert Road Recreation Ground
1907,,Zuleika Gallery,,,,51.50778,-0.13739,What people are saying,https://zuleikagallery.com/,404,404,"Riverwide House 6 Masons Yard, London SW1Y 6BU England",Neighborhood: St. James's,2,"#1,605 of 2,424 things to do in London",Art Galleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Zuleika Gallery
1908,,Hammerton Brewery,,,,51.54302,-0.115397,404,http://www.hammertonbrewery.co.uk,404,1-2 hours,"149 Roman Way Unit 8 & 9 Roman Way Industrial Estate, London N7 8XH England",Neighborhood: Islington,3,"#1,274 of 2,424 things to do in London",Breweries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Hammerton Brewery
1909,,Turkish Gun,,,,51.50164,-0.12679,404,/Restaurants-g186338-London_England.html,404,< 1 hour,"1 Horse Guards Road Horse Guards Parade, London SW1A 2HQ England",Neighborhood: Westminster,2,"#1,720 of 2,424 things to do in London",Points of Interest & Landmarks,Europe,United Kingdom (UK),England,London,Things to Do in London,Turkish Gun,
1910,,The Mystery of Edwin Drood,,,,51.51198,-0.12762,404,tel:%2B44%207741%20080800,404,404,"6-7 Great Newport Street, London WC2H 7JB England",Neighborhood: Covent Garden,3,"#1,995 of 2,424 things to do in London",Theaters,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,The Mystery of Edwin Drood
1911,,Alice & Quintin Hogg Memorial,,,,51.51971,-0.14476,404,http://www.londonremembers.com/memorials/alice-and-quintin-hogg,404,< 1 hour,404,Neighborhood: Fitzrovia,2,"#1,989 of 2,424 things to do in London",Points of Interest & Landmarks • Monuments & Statues,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Alice & Quintin Hogg Memorial
1912,,Visions of the Universe exhibition,,,,51.52138,-0.02894,What people are saying,/Restaurants-g186338-London_England.html,404,404,404,404,2,"#1,809 of 2,424 things to do in London",Points of Interest & Landmarks,Europe,United Kingdom (UK),England,London,Things to Do in London,Visions of the Universe exhibition,
1913,,Cricket Fine Art,,,,51.48587,-0.180045,404,http://www.cricketfineart.co.uk/,404,< 1 hour,"2 Park Walk Chelsea, London SW10 0AD England",Neighborhood: Chelsea,3,"#1,702 of 2,424 things to do in London",Art Galleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Cricket Fine Art
1914,,Clerk's Well,,,,51.52371,-0.10766,404,http://www.britainexpress.com/attractions.htm,404,< 1 hour,"Well Court 14-16 Farringdon Lane, London EC1R 3AU England",Neighborhood: Islington,1,"#1,993 of 2,424 things to do in London",Historic Sites • Points of Interest & Landmarks,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Clerk's Well
1915,,St. Pius X Catholic Church,,,,51.521626,-0.213737,404,/Restaurants-g186338-London_England.html,404,< 1 hour,"79 St. Charles Square, London W10 6EB England",404,1,"#2,068 of 2,424 things to do in London",Churches & Cathedrals,Europe,United Kingdom (UK),England,London,Things to Do in London,St. Pius X Catholic Church,
1916,,Royal Chapel,,,,51.511536,-0.079646,404,/Restaurants-g186338-London_England.html,404,< 1 hour,"London Tower, London EC3R 7JP England",Neighborhood: City of London,2,"#1,757 of 2,424 things to do in London",Ancient Ruins • Points of Interest & Landmarks • Missions,Europe,United Kingdom (UK),England,London,Things to Do in London,Royal Chapel,
1917,,Chisenhale Gallery,,,,51.53321,-0.039342,What people are saying,http://www.chisenhale.org.uk/,404,404,"64 Chisenhale Road, London E3 5QZ England",404,1,"#2,000 of 2,424 things to do in London",Art Galleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Chisenhale Gallery
1918,,Wanstead Flats Playing Fields,,,,51.558887,0.036326,404,https://www.cityoflondon.gov.uk/things-to-do/green-spaces/epping-forest/activities-in-epping-forest/play-football-in-epping-forest,9:00 AM - 5:30 PM,1-2 hours,"Capel Road, London E11 2LT England",404,2,"#1,767 of 2,424 things to do in London",Sports Complexes,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Wanstead Flats Playing Fields
1919,,Hayward Adventure Playground,,,,51.54677,-0.1196,404,https://www.kids.org.uk/hayward-adventure-playground1,404,2-3 hours,"Market Road Gardens, London N7 9PL England",Neighborhood: Islington,2,"#2,136 of 2,424 things to do in London",Nature & Wildlife Areas • Parks • Playgrounds,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Hayward Adventure Playground
1920,,Casa de San Martin,,,,51.52532,-0.16026,404,/Restaurants-g186338-London_England.html,404,404,"23 Park Road Marylebone, London NW1 6XN England",404,"#2,293 of 2,424 things to do in London",Historic Sites • Points of Interest & Landmarks,Europe,United Kingdom (UK),England,London,Things to Do in London,Casa de San Martin,,
1921,,The Tagore Bust,,,,51.52461,-0.13194,404,http://www.tagorecentre.org.uk/achievements/the-tagore-bust/,404,< 1 hour,404,Neighborhood: Bloomsbury,1,"#1,986 of 2,424 things to do in London",Monuments & Statues,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,The Tagore Bust
1922,,Dance's Obelisk,,,,51.51721,-0.08669,404,http://www.londonremembers.com/memorials/dance-s-obelisk,404,< 1 hour,404,Neighborhood: City of London,1,"#1,978 of 2,424 things to do in London",Points of Interest & Landmarks • Mysterious Sites • Monuments & Statues,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Dance's Obelisk
1923,,Randolph Road,,,,51.52365,-0.18114,404,/Restaurants-g186338-London_England.html,404,404,404,404,1,"#2,113 of 2,424 things to do in London",Points of Interest & Landmarks • Historic Walking Areas,Europe,United Kingdom (UK),England,London,Things to Do in London,Randolph Road,
1924,,Broadley Street Gardens,,,,51.52085,-0.17125,404,http://www.westminster.gov.uk/my-parks/parks/broadley-street-gardens/,404,< 1 hour,404,Neighborhood: Marylebone,1,"#2,011 of 2,424 things to do in London",Gardens,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Broadley Street Gardens
1925,,Queen Elizabeth Gate,,,,51.51303,-0.17074,404,"http://www.royalparks.org.uk/parks/hyde-park/things-to-see-and-do/memorials,-fountains-and-statues/queen-elizabeth-gate",404,< 1 hour,"Hyde Park Corner, London W2 2UH England",404,1,"#1,975 of 2,424 things to do in London",Points of Interest & Landmarks,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Queen Elizabeth Gate
1926,,The Temple,,,,51.568115,0.042048,404,http://www.cityoflondon.gov.uk/things-to-do/green-spaces/epping-forest/visitor-information/Pages/the-temple-wanstead-park.aspx,404,< 1 hour,"Wanstead Park, London E11 2LS England",404,1,"#1,922 of 2,424 things to do in London",Visitor Centers,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,The Temple
1927,,Moving Forward Sculpture,,,,51.506855,-0.152674,404,https://www.jillberelowitz.com/news/2017/6/3/moving-forward-park-lane-mayfair-london,404,< 1 hour,"Park Lane, London W1K 1PR England",404,1,"#1,973 of 2,424 things to do in London",Points of Interest & Landmarks • Monuments & Statues,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Moving Forward Sculpture
1928,,Westow Street Market,,,,51.41834,-0.08221,404,tel:%2B44%2020%208771%200638,404,404,"Victory Place 35 Westow Street Crystal Palace, London SE19 3RW England",404,3,"#2,158 of 2,424 things to do in London",Flea & Street Markets,CallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Westow Street Market
1929,,Princess May School Car Boot Sale,,,,51.552,-0.07817,404,http://www.thelondoncarbootco.co.uk/venue/princessmay/,404,1-2 hours,"Barrett's Grove Princess May Primary School, London N16 8DF England",404,1,"#2,094 of 2,424 things to do in London",Flea & Street Markets,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Princess May School Car Boot Sale
1930,,South London Botanical Institute,,,,51.442043,-0.105506,What people are saying,http://www.slbi.org.uk/,404,404,"323 Norwood Road, London SE24 9AQ England",404,2,"#1,943 of 2,424 things to do in London",Gardens,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,South London Botanical Institute
1931,,Czech Memorial Scrolls Museum,,,,51.50118,-0.166831,404,http://www.memorialscrollstrust.org/czech-memorial-scrolls-museum/,404,1-2 hours,"Rutland Gardens Third Floor Kent House, London SW7 1BX England",Neighborhood: Knightsbridge,1,"#2,014 of 2,424 things to do in London",Speciality Museums • Art Museums • History Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Czech Memorial Scrolls Museum
1932,,King George V Silver Jubilee Memorial,,,,51.510162,-0.117235,404,http://www.londonremembers.com/memorials/king-george-v-silver-jubilee,404,< 1 hour,"8 Victoria Embankment, London WC2R 2AB England",Neighborhood: Trafalgar Square / Embankment,2,"#1,713 of 2,424 things to do in London",Points of Interest & Landmarks • Monuments & Statues,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,King George V Silver Jubilee Memorial
1933,,The Lemongrove Gallery,,,,51.49225,-0.2617,404,http://www.thelemongrovegallery.co.uk,9:30 AM - 6:00 PM,< 1 hour,"255A Chiswick High Road, London W4 4PU England",Neighborhood: Chiswick,1,"#1,942 of 2,424 things to do in London",Art Galleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Lemongrove Gallery
